,rating,employee_type,review,pros,cons,date,job title
7314,1.0,"Former Employee, more than 10 years",Not worth it,There are no pros here,"No work like balance, god forbid you have children to take care of at any point in time especially if you are salary. Do not value their employees. Treat people who have been like there for 15+ years like garbage and constantly try to push them out to make room for younger, newer associates they can pay less. Benefits are garbage. Will push promotions on you so they don’t have to pay you overtime for doing 4x the amount of work you were doing before. Constantly changing the way things are done without dealing with any issues from previous changes. Upper management takes zero responsibility for anything, unless they are trying to take credit for work other people did. Always passing the buck. Worked for countless sexist managers. Was once passed up for a promotion because and I quote “your going on maternity leave so you won’t be here during peak season” ...just over all an awful experience and I worked there for well over 10 years!",2021-03-18, Assistant Manager
7315,4.0,"Former Employee, less than 1 year",headline,"All eligible associates – both full- and part-time – have affordable options that include no lifetime maximum and eligible preventive care covered at 100%. We offer medical plans starting at around $26 per pay period, as well as dental and vision plans.","Walmart has faced issues with its employees involving low wages, poor working conditions and inadequate health care. Approximately 70% of its employees leave within the first year.",2021-03-09, Cashier
7316,5.0,"Current Employee, more than 1 year",Great job with flexible hours,"Great job
Good pay
Great environment
Lots of room for advancement",Sometimes have to work in rain or heat,2021-06-03, Personal Shopper/OGP
7317,3.0,"Former Employee, more than 1 year",Safety Vs. Productivity,"10% discount on most products in store and online
Stock purchase plan
1 hour meal breaks
15 minute rest breaks
Excellent corporate mission statement and values","Low associate morale
Departments operating in silos
Cognitive dissonance due to mismatch between standard operating procedure & actual practices",2021-06-03, Cart Associate
7318,1.0,"Former Employee, more than 3 years",Yeah no,Nothing at all. Bad job,Just dont do it. Treat their employees like trash,2021-08-23, Cap II Associate
7319,4.0,"Former Employee, more than 1 year",Great,The hours work really good with school but be prepared to stay late sometimes if you work on cap 2,the managers can be a bit overbearing and rude at times,2021-05-12, Cap II Associate
7320,4.0,"Former Employee, less than 1 year",Overall good place!,Shift and PTO time offered.,The new Team Lead program rolled out was a complete mess.,2021-06-07, Associate
7321,5.0,"Former Employee, less than 1 year",Summer Job,The management were really cool and approachable. My coworkers were great people to hang around with.,The training didn't give me instructions how to get the bikes at the high racks until a coworker had to show me.,2021-05-13, Toys Sales Associate
7322,3.0,Former Employee,Walmart.,All other employees are very nice.,"I was pregnant while working there and they didn't respect that as much as they should have. For example, made me do heavy lifting.",2021-07-08, Sporting Goods Sales Associate
7323,5.0,"Former Employee, less than 1 year",Great staff,"Healthy work atmosphere .
Great team work !",None for me .I loved working here.,2021-06-08, Anonymous Employee
7324,5.0,"Former Employee, less than 1 year",Great staff,"Healthy work atmosphere .
Great team work !",None for me .I loved working here.,2021-06-08, Anonymous Employee
7325,5.0,Current Employee,Great Company,Walmart is a stable company that has many options to choose from in your career.,"Behind on technology. Company so large, it will take years to catch up",2021-05-24, General Manager
7326,3.0,Current Employee,Not bad but there are better companies to work for,Customer service is fun. its a fast paced environment. its 2021 and my newest coworker started at $12.,All control is at the corporate level. The most pro associate Store Manager we've ever had was recently let go. Every year there are new scheduling rules that reduce hours and coverage and make our jobs more difficult as a result. if you aren't on a management track your not going to make good money. Management positions are too stressfull.,2021-04-09, Customer Service Clerk
7327,5.0,Former Employee,good job to start out with,"if you are just joining the workforce then walmart is a good job to start out with, most jobs at walmart are easy, decent hours, good pay",none that i can think of,2021-05-14, Cashier
7328,4.0,Former Employee,great place to work,they gave me good hours,the management could have been better,2021-06-10, Anonymous Employee
7329,5.0,"Former Employee, more than 1 year",Great place to work,"smart, motivated individuals
work life balance",not cons as of now,2021-06-10, Anonymous Employee
7330,4.0,Current Employee,Good Company,"Friendly staff, and manager, fast pace environment.",Long hours from 9am to 7pm,2021-06-10, Phatmacy Technician
7331,2.0,Former Employee,Decent first job,"Good money, not challenging work",Their management isn't the greatest,2021-08-09, Student
7332,5.0,Former Employee,It is a company with a great business strategy,"It represents an important source of work for the country. It is open to anyone who wants to be employed without restriction of gender, culture, language.","For prepared people it is not recommended unless they have no other option. But as a professional it is frustrating to work there when you know that nothing you suggest will change since bosses are not necessarily professionals and what one is looking for is enmity and discomfort with the supervisor, so it is difficult to spend 8 hours seeing that the things are not done well and keep quiet. That is to have ethics",2020-12-09, Department Manager
7333,2.0,"Former Employee, more than 1 year",Not a good job if you want a career,The people you meet. The friends you make,Cons schedule is always changing. No time with family or friends,2021-07-20, Sporting Goods Sales Associate
7334,4.0,Former Employee,good,good salary and nivce ppl,not the best salary and no benefits,2021-06-13, Sales Associate
7335,3.0,Current Employee,Good for a first job,The pay is good and you get hours,Poor management and not enough staff,2021-08-03, Personal Shopper
7336,4.0,"Former Employee, less than 1 year",Good culture,Group was like a family,Dealing with customers sometimes stressful,2021-06-14, Cap Team Associate
7337,5.0,"Current Employee, more than 10 years",Loved my time there,"Competitive pay, great benefits, 6% matching 401k","None, I had an amazing time working for them. I only left due to changing career paths",2021-05-26, Area Manager
7338,1.0,Former Employee,Crap,Not much for the pros,Just about everything is a con,2021-09-03, Stocker
7339,4.0,Current Employee,Not that bad,"its better than fast food
I don't hate it","It's not for everyone, and we frequently have clashes with management, and depending on wicth department, you'll hate it
This isn't really a Con: you don't always work in your department, at my store, you're moved around every so often. Normally just for half your shift, but I've been told by my co-workers its been going on for weeks.",2021-04-10, Sales Associate
7340,1.0,Former Employee,yes,none that i can think of,worst job i ever had I almost killed myself,2021-08-31, Produce Associate
7341,4.0,Current Employee,Great job in retail,"-money, base rate of pay","-people, dealing with all the customers",2021-05-27, Retail Sales Associate
7342,3.0,Current Employee,Walmart life,The pay is average at best,Management can be something else,2021-08-09, Stocker
7343,3.0,"Current Employee, less than 1 year",Pretty okay,I can tell you The Pay is great!!,You only get 5 pints to call in during the whole six months you’re working until they reset. The managers at My location are a bit unappreciative.,2021-07-17, Overnight Stocker
7344,3.0,"Current Employee, less than 1 year",Pretty okay,I can tell you The Pay is great!!,You only get 5 pints to call in during the whole six months you’re working until they reset. The managers at My location are a bit unappreciative.,2021-07-17, Overnight Stocker
7345,1.0,"Current Employee, less than 1 year",favoritism,"worst place to work due to uneducated, racist team leads. Team lead Venus just demands for food from coworkers only then gives more hours","instead of growing and developing in the company, have to become slave for team leads.. Venus and co worker Savita...worst and aggressive staff in delta store Walmart",2021-08-02, Bakery and Deli Associate
7346,5.0,Former Employee,Best,Staging is the easiest thing and i love it.,Hot when dispensing alot of customers. Ask for your help when you picking a customer order.,2021-05-29, Walmart Online Grocery Pickup
7347,3.0,"Current Employee, more than 10 years",No work life balance,Has decent pay and benefits.,No work/life balance. Work extra hours and days to compensate for not having employees. Very few opportunities to move up in company as they are moving towards more hourly supervisors.,2021-07-16, Management
7348,1.0,"Current Employee, less than 1 year",no thanks,your coworkers will really make this job since customers can be a pain and so can management,"the scheduling isn’t flexible at all, days off are almost never guaranteed, management doesn’t care about personal life or medical needs",2021-08-12, Produce Associate
7349,3.0,Former Employee,Good our first job,All right pay and good job Experience,Can’t get enough people to help you while you’re workingExperience,2021-08-01, Looking For Job
7350,3.0,Current Employee,decent for college students,"flexible hours, decent pay, okay overall","customers are difficult, no support from management",2021-07-24, Cashier
7351,4.0,"Current Employee, less than 1 year","Really good retail job, but no room for error.","$12/hr (for me at least) 
2 15 minute breaks (on the clock)
1 hour lunch (best part of the shift) 
No surprises, same thing every day basically.
You will be noticed if you come in and do the job to the best of your abilities.","If you take advantage of breaks and stuff they will fire you. 
The point system is cool but your better off only using protected PTO.
If you dont have 0 points you lose your charm. 
Drama, drama, drama. 
Not a good place to make friends or get into gossip.",2021-02-12, Freshcap Associate
7352,5.0,"Current Employee, more than 1 year",Great job out of college,"Rotational Program, great mentorship, large support network, great experiences","Unable to negotiate salary, awful food court",2021-06-02, Financial Analyst
7353,4.0,"Former Employee, more than 8 years",Not bad for a dead end job,"When I was there they made sure you took breaks and lunch. I never had an issue with the open door policy. Talking to other technicians at other retail chain pharmacies, Wal-Mart had one of the better pharmacy softwares and inventory systems.","They let everyone quit before they start hiring. You get stuck with periods of no help due to this. For the longest time there was no lead tech, that now has changed. Some of the pharmacists have God complexes. The review/raise system makes it to where almost no one can get the highest raise.",2020-12-17, Pharmacy Technician
7354,3.0,"Current Employee, more than 3 years",Review,Multiple areas of employment at each location.,Managers show favoritism to who they want to promote instead of who deserves it.,2021-07-23, Courtesy Associate/Cart Attendant/Stock Associate
7355,3.0,"Former Employee, more than 1 year","Yes and no, stressful but depends on what store you work at!","Yes and no, stressful but depends on what store you work at!","Stress,alot of running, should pay better, dealing with mad customers",2021-07-11, Customer Service Manager (CSM)
7356,3.0,"Former Employee, less than 1 year",Don't recommend,"Nothing , not good for your mental health",I do not recommend for anyone,2021-08-05, Cashier
7357,2.0,"Current Employee, more than 1 year",Overworked,Good pay with plenty of benefits and paid time off,"Very overwhelming and overworked, bad management",2021-08-06, Anonymous Employee
7358,5.0,Former Employee,Great company to work forC,"Hours, quarterly bonuses, wonderful people to work for.",Company does not give overtime,2021-06-06, Cashier
7359,5.0,"Current Employee, more than 1 year",A Company Worth Working For!,"- Flexible scheduling
- Great managers
- They care about their employees","- Hit or miss with time off requests
- Attendance Point System",2021-05-12, Electronics Sales Associate
7360,2.0,"Current Employee, more than 3 years",Exhausting,"Solid company, financially speaking. No fear of layoffs. Ability to move up, if you have a degree. Excellent opportunities to advance your education.","Not a women friendly environment, especially if you have children. No work life balance. Women are not respected although they’ll pretend “say” they do. You’ll find yourself taking a step back in time with outdated policies that the rest of the world advanced from a decade ago. Not a progressive company and they do not promote from within. If you value your family time, do not work here.",2021-05-13, Area Manager
7361,5.0,Current Employee,Best,A place To be ... whenever you Need anything,A place like home away from home,2021-05-23, General Cleaner
7362,1.0,Current Employee,Not worth it.,None to me at least.,Get paid by weekly. Supervisors decided to not do their job and had us do it. Told us if we wanting days off to put it in a week before. I did that in she denied not because low staff but she could not give me one.,2021-07-09, Cashier
7363,1.0,Current Employee,Bad company,"The schooling
Thats it
Nothing else
It's bad","Management 
Sexual harassment 
Training
Staffing
Customers
Resellers
They keep taking things from the employee discount",2021-08-30, Anonymous Employee
7364,4.0,"Former Employee, more than 1 year",Easy money,"It is easy money, and can catch up on Netflix",12 hour shifts. Long boring,2021-06-07, Security Professional
7365,5.0,Former Employee,It was alright working there.,Good pay and reasonable breaks.,At times it was unorganized.,2021-06-08, Hot Topic Sales Associate
7366,4.0,Current Employee,good company,good ppl and company that are really nice,not loyal to long time employees,2021-06-08, Anonymous Employee
7367,2.0,"Current Employee, less than 1 year",Last resort,None come to mind sadly,"To be honest, everything was a con.",2021-08-04, Digital Shopper
7368,1.0,"Former Employee, more than 1 year",Walmart pharmacy review,Thirty minutes break and nothing else really really really really,"Ride customer 
Stingy racist pharmacist manager who mostly hired African employee",2021-08-14, Pharmacy Tech Trainee
7369,5.0,"Current Employee, more than 3 years",Great company!,Salary; flexibility; management; tools to perform job.,None. None. None. None. None.,2021-06-09, WC Case Manager
7370,4.0,"Current Employee, more than 3 years",Great,Great opportunity to promote! Decent pay!,Can be understaffed at times!,2021-06-09, Front End Team Lead
7371,5.0,"Former Employee, more than 1 year",Retail Worker,flexible hours and reliable location,i have no cons about the company,2021-06-09, Associate
7372,4.0,Current Employee,It’s alright starting job for teens,The pay is nice and they give good hours and you stay busy and active,They aren’t flexible with my school schedule and the management team isn’t the best,2021-05-15, Team Member
7373,4.0,"Former Employee, more than 1 year",Walmart,"A lot of hours
Team members","Paid every 2 weeks
Hard to get days off",2021-06-11, Anonymous Employee
7374,3.0,Current Employee,Walmart,Flexible hours and great people.,"Boss, Walmart, customers, and boring",2021-08-09, Production
7375,1.0,"Former Employee, more than 8 years",Would never recommend it,"Management salary is good, hourly wage for most positions are good, room for growth for most associates","Work/Life Balance doesnt exist
Never know one day to the next what will change or if you will have a job tomorrow.",2021-08-09, Co-Manager
7376,1.0,"Former Employee, more than 1 year",Do not recommend,"you will most likely get 40+ hours, 1 hour lunch, 2 15 min breaks","treat you bad, management micro manages, communication within management is horrible, requested days off get denied, no life outside of walmart, “company policy” changes everyday",2021-08-10, E-Commerce Associate
7377,4.0,"Current Employee, more than 5 years",Give and Take,Great Benefits and Competitive Pay,"Work life balance gets to be uneven during peak times that can be a few days to a few months
Extreme pressure",2021-05-25, Assistant Manager
7378,5.0,Former Employee,Good,All of them are good.,People being rude at register.,2021-06-12, Cashier
7379,5.0,Current Employee,Working in a retail,"You get to interact with people, you meet all kinds of culture and ethnic backgrounds",You can have rough customers and rough pharmacist,2021-05-27, Pharmacy Technician
7380,3.0,"Current Employee, more than 5 years",Just Okay,"Discount was good, especially during the holiday seasons, above minimum wage",poor management and high turnover rate within the mid to lower level employees,2021-07-27, Customer Service Associate
7381,4.0,Current Employee,Hourly associate benefits are great,Good benefits. Good pay for what is expected. Room for hourly advancement.,Can be short staffed and need to cover several areas,2021-05-28, Assistant Manager
7382,1.0,"Current Employee, more than 3 years",Horrible,"You get paid and that's about it, seriously. walmart doesn't care about you or what you can offer them as an employee. they care about live bodies","everything else sucks, they don't care about you and they never will. Definitely never get sick because they will hold that against you",2021-08-02, Overnight Stocker
7383,2.0,Former Employee,Bad at giving raises,"The benefits were good, and hours with breaks worked out.",Getting a pay raise wasn’t good,2021-08-03, Curtesy Clerk (Bagger/Cart Pusher)
7384,3.0,"Current Employee, more than 5 years",Umm,Benefits and some of the ppl,Treat some associates like crap,2021-07-25, Meat/Produce TA
7385,3.0,Current Employee,Good place to work,Flexible. Nice co-workers. Good atmosphere.,Customer's get mean at times treat you like less than them.,2021-08-02, Front End Cashier
7386,1.0,Former Employee,stock,The hours were only alright,The management had no idea what they were doing,2021-08-28, Anonymous Employee
7387,1.0,Former Employee,awful,money and friendships you make,"everything else is awful in my
opinion",2021-09-02, Personal Shopper/OGP
7388,3.0,"Former Employee, less than 1 year",Entry level job,"Co-workers were a mixed bunch, but you can always find a group of people. Management was nice.","Bad tardy/absence point system, bad request for days off",2021-07-24, Sales Associate
7389,4.0,Former Employee,Associate,Fun environment and not a hard job,Timing is crucial and customers asking for help may increase your order picking time,2021-06-01, Personal Shopper
7390,4.0,"Former Employee, more than 1 year",Gotta be part of the gang if you want to survive,Good benefits as far as medical and paid time off,If someone with any importance doesn't like you then you may have a hard time,2021-05-11, Support Manager
7391,3.0,Former Employee,Chill,"Fun environment, cool employees, work with school schedules.",They are real strict sometimes,2021-08-06, Walmart Fulfilment
7392,3.0,"Former Employee, more than 1 year",Work/life balance,"The pay
As many hours as you want","Work/life balance
Management
Progression in the company",2021-08-06, Automotive Technician
7393,2.0,Current Employee,"Simple job, management lacking","Straightforward tasks, consistent work pace","Poor management, lack of real teamwork",2021-08-07, WalMart Overnight Stocker
7394,4.0,"Current Employee, less than 1 year",Good easy going job,"Good management, friendly associates, flexible shifts",Starting pay may or may not fit needs depending on department,2021-06-03, Freight Team Associate
7395,3.0,"Former Employee, less than 1 year",6 months employed,"Consistent schedule, 3 breaks: 2-15min and 1 hour lunch, no work uniform","physically tough, stressful, high expectations to complete department stocking, clean up and zoning each shift.",2021-07-23, Overnight Stocker
7396,4.0,"Current Employee, less than 1 year",Great Place to Work!,Great work environment with with nice people,Big corporation that prioritizes making more and more money,2021-06-03, Pharmacy Tech
7397,3.0,Current Employee,Its fine,"not hard work
friendly outgoing staff","dealing with customers
working outside sometimes",2021-08-06, Customer Service Associate
7398,1.0,Current Employee,Really bad place to work at. Mangers are horrbile.,None this job really sucks,Everything is a con in this place,2021-08-26, Accountant
7399,4.0,"Former Employee, less than 1 year",At Walmart I was able to work with great leaders.,I was able to have an hour lunch break.,Sometimes I would be required to stand on my feet for more than 4 hours in one shift when business is busy.,2021-05-04, Cashier
7400,5.0,Current Employee,Excellent,Pay is excellent once you make manager,Work life balance is lacking in most situations,2021-06-06, Store Manager
7401,4.0,"Former Employee, less than 1 year",Stocker,"Benefits,flexibility , and plenty of hours.",Inexperienced supervisors that are selfish and self-seeking.,2021-06-06, Grocery Stocker
7402,4.0,Former Employee,ok job,"people, it's a job, chill atmosphere, discount, cool","sadness, customers suck, managers are sometimes inflexible,",2021-06-06, Anonymous Employee
7403,2.0,Current Employee,Low pay,"Lots of hours, cross trained in many areas, fast paced work environment","Low pay, lack of availability changes, poor management, poor benefits",2021-07-29, Retail Associate
7404,2.0,Current Employee,Low pay,"Lots of hours, cross trained in many areas, fast paced work environment","Low pay, lack of availability changes, poor management, poor benefits",2021-07-29, Retail Associate
7405,4.0,Former Employee,Walmart manager,Vacation was great and opportunities were endless,No life work balance and working holidays,2021-06-07, ASM- Assistant Store Manager
7406,5.0,Current Employee,Good company,laid back company to work at,the customers are rude at times,2021-06-08, Cashier
7407,4.0,Former Employee,Easy and pays well,Flexible schedule and easy going coworkers,Inefficient environment to work in,2021-06-08, Cashier
7408,5.0,"Former Employee, less than 1 year",Great Company,Great staff and great managers,A lot of standing on your feet,2021-06-09, Front End Cashier
7409,2.0,"Former Employee, more than 3 years",Large company that needs better leadership.,"Good pay, equity, benefits, flexible working","Poor leadership, too many politics",2021-08-05, Merchant
7410,2.0,"Former Employee, more than 3 years",Realities of a  Retail Giant,A degree of freedom where you're not secluded to working at the same location.,"The experience working at Walmart, despite some of the core values they hold dear, relies too heavily on management. General enjoyment coming into a shift comes down to the philosophies of general management. Work can either be extremely intense or at times extremely boring. Feels like a lot of time is wasted doing pointless tasks where at times you feel your contributions mean nothing
 
Another con includes the way scheduling is done. It takes 3 weeks to change your availability and to go on leave. Scheduling at times does not agree with your stated availability and it's too hectic to change it. Work/life balance becomes difficult to maintain on top of the extreme changes in scheduling",2021-02-06, Sales Associate - Seasonal Lawn and Garden
7411,1.0,Current Employee,Work somewhere else please,"Pays well, flexible with college, friendly coworkers, and nice management","Point system- they will point you for anything and everything, stressful work environment, don’t get benefits until after 1 year",2021-08-15, Online Order Fulfillment
7412,5.0,Former Employee,great company,great pay andfamily like staff,on feet alot of the time,2021-06-09, Cashier
7413,4.0,"Former Employee, more than 10 years",Workplace,People are the ones that make a difference,Work hour can be challenging,2021-06-09, Co-Manager
7414,1.0,"Former Employee, more than 1 year",Management learns a new word and runs with it.,Yea no... There are none. When a manager says they have your back - they are merely stalling to throw you under the bus.,We are always at fault. No matter what anyone says. Even if a customer compliments us - it needs to be face to face with us and not through management. Management does not pass along with good comments. Only the complaints make it around.,2021-06-10, TLE Service Tech
7415,4.0,"Former Employee, less than 1 year",Not a bad place to work,Nice environment but depends on where you are. Easy to pick up shifts. Room to move up if you work hard.,Pay is a bit low but it’s good for the job.,2021-05-15, Cashier
7416,3.0,Current Employee,The job,It’s pretty efficient . Self motivating,Coworkers customers trucks time management,2021-07-28, Walmart Sales Associate
7417,4.0,Current Employee,.,Teamwork and meeting new people,High turn over rate and change,2021-06-11, Grocery Clerk
7418,4.0,"Current Employee, more than 1 year",Walmart,"Decent pay, hours and consistent scheduling",Poor communication on managers end,2021-06-11, Sales Associate
7419,4.0,Current Employee,Good,Good Fun Nice Interesting amazing,Good good job interesting fun fun,2021-06-11, Cap II Associate
7420,4.0,Former Employee,Walmart,Great people to work with,Not very understanding of employee needs,2021-06-11, Part Time Cashier
7421,4.0,Former Employee,Fine,Flexible with my other schedule,Not enough hours. Everyone parttime,2021-06-12, Anonymous Employee
7422,1.0,"Former Employee, more than 1 year",Terrible place,None terrible job wouldn’t recommend the manager are terrible and the supervisor are even worst they leave you by yourself and nobody helps,Everything they won’t let you work overtime and they don’t care about you and if you tell anybody nothign will change,2021-08-03, Stocker
7423,4.0,Former Employee,CSM,"Great people, company, and great learning experience.",Having to deal with very difficult customers at times.,2021-05-26, Customer Service Manager (CSM)
7424,3.0,"Former Employee, more than 1 year",Paid the bills,The employee discount was nice. And the job paid the bills when I didn't have other work.,"Having to work holidays is lame, but part of the job. Not great benefits, but what can you expect for an entry level service job.",2021-06-29, Sales Associate
7425,3.0,"Former Employee, more than 1 year",Walmart Distribution Center Order Filler,"Pay is good, and better if you lessen the time you take to fulfill your job.
Co-workers are usually respectful and treat each other as friends.","The physical pain on the body from such hard work usually makes employees quit this job quickly.
The work environment can also be too hot or too cold.",2021-06-28, Order Filler
7426,3.0,"Current Employee, more than 1 year",It’s ok,The pay is good and the benefits. you also get 2 15 min breaks and 1 hour lunch break.,I feel like they expect way to much and you won’t get promoted unless you kiss…,2021-07-17, Personal Shopper
7427,4.0,"Current Employee, more than 10 years",Good Pay,Good pay for new hires.,Not enough pay compensation for long term associates.,2021-05-30, Sales Associate
7428,5.0,"Current Employee, more than 5 years",Great place to work,"Life balance, Incentives, 3 days on 4 days off or, ⁴ days on and 3 days off.",Workload increases you have to work long hours with an extra shift,2021-05-19, Area Manager
7429,3.0,"Former Employee, more than 5 years",raises some employees pay but not others,paid time off. discount card. bonuses every once in a while.,"insurance really isn't great, the way they do holidays should be illegal basically you get nothing for working holidays it's just regular pay, and if you miss the holiday double points. also on holidays that you actually have off like Christmas, they take time out of your own time to pay you which is straight-up b.s. now with this new system that's rolled out there increasing pay of associates slowly like deli first then cap 2 like the people who have to wait are less important to the company even though they work just as hard or even harder. there always preaching ethics but maybe they need to practice what they preach. they talk about opportunity to move up to but unless your a favorite that's not happening",2021-03-08, Team Associate
7430,2.0,Former Employee,"Good Place to work for gaining work experience, especially for students","Some of the employees were fun and supportive. If you need first-job experience, this would be a good place to start.",Lots of stress. Not a lot of support.,2021-07-14, Cashier
7431,4.0,"Former Employee, more than 1 year",Great job,"Busy work, decent pay, flexible schedules overall great job.","As any job, it gets old.",2021-06-01, Apparel Sales Associate
7432,4.0,Current Employee,Overall Rating-Good place to work for,There is advancement opportunties working there.,I don't have any cons to list at this time.,2021-06-01, Human Resources Manager
7433,4.0,"Current Employee, more than 8 years",Supervisor,"Overtime, Great Experience to work with a lot of people",Overwhelming at times if not accustomed to a lot of people.,2021-06-01, Stocking Team Lead
7434,1.0,Former Employee,Horrible,Decent pay and ok raises yearly,They let you go without notifying you.,2021-08-27, Anonymous Employee
7435,5.0,"Former Employee, more than 3 years",Good workplace,Lots of good people to work with,Busy hours and lots of messes,2021-06-02, Sales Associate
7436,4.0,"Current Employee, more than 10 years",Love working here,Great pay with opportunity to promote.,Weird work schedule which my be a bad fit for many people.,2021-06-02, Area Manager
7437,4.0,"Former Employee, more than 1 year",Good entry level career opportunity.,Ability to gain experience working with diverse coworkers.,Professionalism is lacking amongst many staff.,2021-05-11, Grocery Manager
7438,3.0,"Former Employee, more than 1 year",I liked it,Lots of overtime whenever they had it.,I didn’t like having to work when someone called off.,2021-07-31, Assistant Manager
7439,5.0,"Current Employee, more than 5 years",Good,The pay is good for starting,I like to work alot of hours and sometimes its not available,2021-06-02, Pharmacist
7440,4.0,"Current Employee, more than 8 years",It’s good,Good team work when people show up,A lot of the tools end up missing,2021-06-03, ACC Technician
7441,5.0,Current Employee,Good place to work,Non at all as far as I know.,No problem for me working here.,2021-06-03, Systems Operations Engineer
7442,4.0,"Former Employee, less than 1 year",Meh,Good pay and a chill environment,Tedious and potentially labor intensive as well as long nights,2021-06-03, Overnight Stocker
7443,4.0,"Former Employee, less than 1 year",Was it worth the pay,"Great Pay
Three day work week",Job will leave you with back and joint pain,2021-06-04, Walmart DC Order Filler
7444,4.0,"Former Employee, less than 1 year",Was it worth the pay,"Great Pay
Three day work week",Job will leave you with back and joint pain,2021-06-04, Walmart DC Order Filler
7445,3.0,Former Employee,Average,Worked temp during Christmas. Decent pay for q temp job.,Not many. It was a temp job with late hours.,2021-07-30, Stocker
7446,3.0,"Former Employee, less than 1 year",It was fun to work there...,"Fun, Learn Something New, Friendly Co-Workers...",The Co-Workers That Work At Customer Service Were Rude...,2021-07-31, Front End Cashier
7447,3.0,"Current Employee, more than 5 years",Daily life,Good benefits and reasonable pricing.,"Management sucks, and don't handle concerns. Push hard workers, and let slackers slide.",2021-07-10, Sales Floor
7448,2.0,Former Employee,Not bad,Not too bad. Okay hours,Pay not that great. Customers can be rude,2021-08-05, Anonymous Employee
7449,4.0,Current Employee,Diverse focus areas,"Growth in career
Competitive salary and bonus
Cultural diversity","Middle of nowhere
Too many titles and hierarchies",2021-06-05, Director of Data Science
7450,3.0,Current Employee,"Training great, follow up not the greatest.",Great training program for new employees. Learned how to do my job well.,"When taking a LOA they aren't very clear about how to go about it. Managers often would tell me ""it's ok to take off"", then I would get written up for it later because I didn't go through the proper channels. I was unaware, and that was partially my fault. Customers here are horrible.",2021-05-23, Entry Level
7451,5.0,"Former Employee, more than 1 year",Great,"Great easy job 
Great pay","Managers
A lot of walking 
Fast paced",2021-06-06, Personal Shopper/OGP
7452,4.0,Current Employee,Excellent patient interaction and opportunities for close patient care,"Fast paced working environment, great interaction with patients, opportunity for strong collaboration and team work","Job is not always secure (big cuts happened in 2019) and support staff hours have been cut in the past, creating a hectic environment that can call into question patient safety, but not the the extent of other competitors.",2021-04-14, Staff Pharmacist
7453,3.0,"Current Employee, more than 1 year",Not for the weak,"-hour lunch
-coworkers are cool
-downtime if you finish quick","-not enough pay for you work
-have to work hard",2021-07-22, OGP
7454,2.0,"Former Employee, more than 8 years",“Poor leadership and training”,"Competitive pay
Vacation time
Advancement 
Discount cards 
Advance pay app","Poor leadership 
Training 
No life at all
Overworked 
Toxic environment 
Incentives impossible to reach 
All politics! It’s who you know!",2021-07-08, Store Lead
7455,4.0,Current Employee,help is on the way,good climate fine food nice,hard work and messy early,2021-06-07, Manager
7456,4.0,Current Employee,Job,It is pretty fun and easy,Not very flexible with schedule,2021-06-07, Stocker
7457,4.0,Current Employee,I like working for the company.  It gives you room to grow.,The and the benefits and working with customers.,Working 13-14 hours a day with the same pay as working 10 hours,2021-05-14, Assistant Manager
7458,4.0,Current Employee,Good,"Flexible 
Nice
Good company
Enjoyable
Everyone was very helpful","Low on staff
Point system
Never got a raise",2021-06-08, Cashier
7459,1.0,"Current Employee, more than 5 years",No respect,Payrate is good but that’s it,No teamwork only the lazy are good to management,2021-08-22, Sales Associate
7460,4.0,Former Employee,Decent Place to Work,"Built great relationships with coworkers, bonus payouts, good amount of time for breaks, energetic environment, flexible schedules",management but perfect management doesn't always exist,2021-05-25, Electronics Associate
7461,4.0,"Former Employee, more than 3 years",Exciting,Great pay for job title,High demand for apprehensions when unnecessary,2021-05-25, Assert Protection Associate
7462,4.0,Current Employee,Not bad,Flexible easy and good pay,Lots of stuff to do sometimes,2021-06-09, Sales Associate/Cashier
7463,4.0,Current Employee,Good + Bad,You get to meet new people and the pay can be good depending easy to move up in the company if willing will work with your schedule,When working with Walmart it actually depends on who the store manager is and what store you work at - Bad thing you will work every holiday with no holiday pay and most likely work every weekend,2021-04-09, Team Lead
7464,3.0,"Former Employee, more than 5 years","Demanding role, but with great financial incentive","Bonus package, opportunities for advancement in operations","Round the clock engagement, difficult labor force to management",2021-07-06, Store Manager
7465,3.0,Current Employee,I love it but the managment..,"Two 15 minute breaks, a hour lunch, and friendly co-workers.",Horrible schedule management. I can't count how many times I've worked past the time I was suppose to get off. I've not got my breaks before and sometimes my lunch late. They refuse to hire more people even when they know they need to. They don't schedule enough workers which puts stress on the ones they do. They seemingly don't care about their workers. If they can get away with paying less money for a work day they will. I've been working 6 days and 5 days in a row with 1-2 days off in between.,2021-04-28, Customer Service Representative
7466,2.0,"Current Employee, more than 3 years",Works you to the bone,Paid time off accrues sorta fast.,"Too much indecision and lack of unity in management.
Call outs and high demand makes others do twice the work for the same pay.",2021-07-19, Department Manager
7467,2.0,"Current Employee, more than 5 years",Five years,"Things have gotten a lot better this year, because we now have enough associates to never really be short staffed. You can set your availability to how you want it as long as you speak to the people lead. It’s a very simple job if you get the hang of it. I personally enjoy helping customers and trying out products to get more knowledge, so that I can better assist them. Lately since we’ve gained a lot of new associates because of COVID, our supervisors send multiple people to help finish stocking each area at the end of the night, which really helps with stress.","You will always get paid the minimum whether you just got hired or you’ve worked there for over five years, unless you move up, you will always make the same as the person who just got hired.",2020-10-09, Cap II Associate
